tconst ordering nconst category job characters
1000033589 390717533 662540794 644663674 538588297 24912049
1000033589 422092499 351475657 644663674 538588297 1296724257
1000033589 616583178 268705532 644663674 538588297 352141670
1000033592 2125979147 410634390 1942041624 538588297 556300012
1000033592 390717533 620698844 644663674 538588297 422287308
1000033592 422092499 524805611 644663674 538588297 422287308
1000033672 1161197416 535033900 1646020841 577871076 538588297
1000033672 1756912528 1716357357 806426402 538588297 538588297
1000033672 1767767410 805981408 1723787779 538588297 538588297
1000033672 1837452979 789319548 1942041624 538588297 131120939
1000033672 1985697158 620768102 1198496725 1198496725 538588297
1000033672 2125979147 2073436276 480043935 538588297 1208961261
1000033672 390717533 1805369330 1942041624 538588297 2024932516
1000033672 422092499 348904200 1942041624 538588297 1613366708
1000033672 616583178 1364618318 1392770497 1392770497 538588297
1000033845 1161197416 1850147858 1646020841 538588297 538588297
1000033845 1756912528 224452650 806426402 2130392896 538588297
1000033845 1767767410 560832333 1392770497 920631082 538588297
1000033845 1837452979 533099287 644663674 538588297 1594596577
1000033845 1985697158 1581813591 1646020841 538588297 538588297
1000033845 2060172782 347004841 1443394659 538588297 538588297
1000033845 2125979147 1107762104 644663674 538588297 301923843
1000033845 390717533 1145176747 644663674 538588297 422287308
1000033845 422092499 932910102 644663674 538588297 301923843
1000033845 616583178 1248387711 1198496725 1198496725 538588297
100003 390717533 454145993 644663674 538588297 279239705
1000033982 1767767410 1454961404 1198496725 1198496725 538588297
1000033982 1837452979 1376909814 1392770497 538588297 538588297
1000033982 2125979147 375784561 1723787779 538588297 538588297
1000033982 390717533 578472363 480043935 538588297 1136759670
1000033982 422092499 1350170698 480043935 538588297 1916442960
100003 422092499 1645241125 1723787779 538588297 538588297
1000034353 2125979147 112156677 1723787779 538588297 538588297
1000034353 390717533 862470053 1942041624 538588297 1883223481
1000034353 422092499 919538550 1942041624 538588297 1883223481
100003440 1161197416 1847150388 806426402 538588297 538588297
100003440 1767767410 847218728 1723787779 538588297 538588297
100003440 1837452979 1864190363 480043935 538588297 556040093
100003440 1985697158 1104080040 806426402 538588297 538588297
100003440 2125979147 681622825 480043935 538588297 166031389
100003440 390717533 1781123649 480043935 538588297 481640311
100003440 422092499 1952225304 1942041624 538588297 131690666
100003440 616583178 185180686 1198496725 1198496725 538588297
1000035480 1161197416 999935000 1646020841 538588297 538588297
1000035480 1756912528 508323633 1646020841 538588297 538588297
1000035480 1767767410 633810667 1392770497 538588297 538588297
1000035480 1837452979 87030318 1942041624 538588297 405175561
1000035480 1985697158 1175441334 1392770497 538588297 538588297
1000035480 2125979147 771918901 480043935 538588297 1696506227
1000035480 390717533 584441021 480043935 538588297 488565438
1000035480 422092499 1060891999 1942041624 538588297 674227641
1000035480 616583178 1062478118 1392770497 538588297 538588297
1000035569 1161197416 1666299407 1198496725 1198496725 538588297
1000035569 1756912528 206074618 1646020841 538588297 538588297
1000035569 1767767410 554009698 1723787779 538588297 538588297
1000035569 1837452979 1229179556 1942041624 538588297 1867122597
1000035569 1985697158 663712716 1198496725 1198496725 538588297
1000035569 2060172782 536310318 806426402 538588297 538588297
1000035569 2125979147 630244777 480043935 538588297 124380876
1000035569 390717533 1850836004 1942041624 538588297 1985464626
1000035569 422092499 462932970 1942041624 538588297 850782465
1000035569 616583178 1821836634 1392770497 538588297 538588297
1000035626 1837452979 1589762742 1443394659 538588297 538588297
1000035626 2125979147 2047626644 1646020841 538588297 538588297
1000035626 390717533 1307052481 1392770497 538588297 538588297
1000035626 422092499 1609445433 1198496725 1198496725 538588297
1000035658 1161197416 1454275772 1646020841 538588297 538588297
1000035658 1756912528 2007654500 1646020841 538588297 538588297
1000035658 1767767410 567963088 1723787779 538588297 538588297
1000035658 1837452979 1771333786 1942041624 538588297 1179637681
1000035658 1985697158 1024277314 1198496725 1198496725 538588297
1000035658 2060172782 1839848241 806426402 538588297 538588297
1000035658 2125979147 612440113 480043935 538588297 1273368299
1000035658 390717533 1544185356 480043935 538588297 642879457
1000035658 422092499 1109232037 1942041624 538588297 93001485
1000035658 616583178 254145973 1392770497 1409019404 538588297
1000035716 1161197416 1654615045 1198496725 1198496725 538588297
1000035716 1756912528 1883462303 1443394659 2091656121 538588297
1000035716 1767767410 563966182 1723787779 538588297 538588297
1000035716 1837452979 1614856982 644663674 538588297 1594596577
1000035716 1985697158 677928095 1198496725 1198496725 538588297
1000035716 2060172782 1602828898 1443394659 538588297 538588297
1000035716 2125979147 221436103 644663674 538588297 1594596577
1000035716 390717533 1052295482 644663674 538588297 1594596577
1000035716 422092499 1921734602 644663674 538588297 1594596577
1000035716 616583178 207257201 1723787779 538588297 538588297
1000035856 1161197416 1427411792 1392770497 1392770497 538588297
1000035856 1756912528 1176728162 644663674 538588297 1594596577
1000035856 1767767410 152292321 1392770497 1392770497 538588297
1000035856 1837452979 889374270 1942041624 538588297 460656575
1000035856 1985697158 1954712947 1392770497 1392770497 538588297
1000035856 2125979147 2100106777 1942041624 538588297 954745073
1000035856 390717533 433402338 1942041624 538588297 262034364
1000035856 422092499 1293393008 1942041624 538588297 1543212172
1000035856 616583178 858861239 1392770497 1392770497 538588297
1000035913 1161197416 1710004361 1392770497 1392770497 538588297
1000035913 1756912528 971148934 806426402 538588297 538588297
1000035913 1767767410 1133612860 1723787779 538588297 538588297
1000035913 1837452979 974642034 480043935 538588297 982123875
1000035913 1985697158 1047438467 1392770497 901081634 538588297
1000035913 2060172782 1380887809 1443394659 538588297 538588297
1000035913 2125979147 1864383770 1942041624 538588297 1396045748
1000035913 390717533 191042179 1942041624 538588297 1300218895
1000035913 422092499 36983566 480043935 538588297 1693417265
1000035913 616583178 1720526182 1392770497 538588297 538588297
1000035976 1767767410 1811631281 1723787779 538588297 538588297
1000035976 1837452979 731048524 1942041624 538588297 1190563500
1000035976 2125979147 467586319 1942041624 538588297 1219209871
1000035976 390717533 490891732 1942041624 538588297 141450920
1000035976 422092499 2080643715 480043935 538588297 937549220
1000035976 616583178 1944576261 806426402 538588297 538588297
100003 616583178 1426300206 806426402 538588297 538588297
1000036275 1767767410 2055661544 1723787779 1848298328 538588297
1000036275 1837452979 1238849269 480043935 538588297 1339198073
1000036275 1985697158 1972041248 1942041624 538588297 325468261
1000036275 2125979147 45449774 1942041624 538588297 745441678
1000036275 390717533 142616088 480043935 538588297 1153529337
1000036275 422092499 435106574 1942041624 538588297 882698183
1000036275 616583178 1228186257 1723787779 1125715422 538588297
10000363 1161197416 1558693534 1392770497 1126833743 538588297
10000363 1756912528 1892819995 1392770497 1691468389 538588297
10000363 1767767410 1000821070 1723787779 538588297 538588297
10000363 1837452979 485790451 1942041624 538588297 393298600
10000363 1985697158 1706093070 1392770497 1126833743 538588297
10000363 2060172782 1078113897 1392770497 1691468389 538588297
10000363 2125979147 1137422250 480043935 538588297 938759547
10000363 390717533 965972107 480043935 538588297 1493631092
10000363 422092499 2096427278 1942041624 538588297 156172746
10000363 616583178 2011768030 1723787779 538588297 538588297
1000036380 1161197416 95874055 1443394659 538588297 538588297
1000036380 1767767410 729920350 1646020841 538588297 538588297
1000036380 1837452979 247211702 480043935 538588297 304507242
1000036380 1985697158 633355464 806426402 538588297 538588297
1000036380 2125979147 417648602 1942041624 538588297 100246562
1000036380 390717533 312755092 1942041624 538588297 724683602
1000036380 422092499 1378861628 1942041624 538588297 1542994773
1000036380 616583178 317389157 806426402 538588297 538588297
100003649 1161197416 646093410 1942041624 538588297 1713095788
100003649 1756912528 627245726 1942041624 538588297 536762056
100003649 1767767410 2028337526 1723787779 538588297 538588297
100003649 1837452979 806594449 480043935 538588297 447496650
100003649 1985697158 915466371 1942041624 538588297 1261938232
100003649 2060172782 929459784 1942041624 538588297 1864131910
100003649 2125979147 632412425 1942041624 538588297 984417634
100003649 390717533 1111666290 1942041624 538588297 755225844
100003649 422092499 620521889 480043935 538588297 584544270
100003649 616583178 1957539265 1392770497 1424795122 538588297
1000036499 1161197416 619851310 644663674 538588297 2123979235
1000036499 1756912528 4701538 644663674 538588297 2123979235
1000036499 1767767410 29409482 1392770497 1392770497 538588297
1000036499 1837452979 2119018222 644663674 538588297 680809839
1000036499 1985697158 1854264793 644663674 538588297 2123979235
1000036499 2060172782 817793244 644663674 538588297 2123979235
1000036499 2125979147 1161585436 644663674 538588297 2123979235
1000036499 390717533 323236877 644663674 538588297 422287308
1000036499 422092499 2033590478 644663674 538588297 2123979235
1000036499 616583178 1064980885 33101384 538588297 538588297
1000036738 390717533 911693235 644663674 538588297 422287308
1000036989 1767767410 1909047773 1942041624 538588297 1165503069
1000036989 1837452979 483724958 1942041624 538588297 154948264
1000036989 2125979147 1521630202 1942041624 538588297 650461193
1000036989 390717533 2058723737 1942041624 538588297 294054229
1000036989 422092499 1434023776 1942041624 538588297 436835558
1000036989 616583178 651125679 1942041624 538588297 973696111
1000037150 1767767410 637524300 1392770497 1392770497 538588297
1000037150 1837452979 1904058544 1392770497 1392770497 538588297
1000037150 2125979147 1522012846 1392770497 538588297 538588297
1000037150 390717533 1405467920 1723787779 538588297 538588297
1000037150 422092499 167622783 1392770497 1392770497 538588297
1000037150 616583178 803282264 1198496725 1198496725 538588297
1000037423 1161197416 1843067705 1198496725 1198496725 538588297
1000037423 1756912528 2114920599 1198496725 1198496725 538588297
1000037423 1767767410 1749547332 1723787779 538588297 538588297
1000037423 1837452979 1305716119 1942041624 538588297 1168979958
1000037423 1985697158 1046052436 1392770497 783523453 538588297
1000037423 2060172782 1238798894 1198496725 1198496725 538588297
1000037423 2125979147 1078524942 1942041624 538588297 801233845
1000037423 390717533 1918069549 480043935 538588297 1203740805
1000037423 422092499 1794907666 1942041624 538588297 1120680988
1000037423 616583178 1073498590 1392770497 1424795122 538588297
100003748 1767767410 903929764 1646020841 538588297 538588297
100003748 1837452979 201220396 480043935 538588297 1445555597
100003748 2125979147 1666301991 480043935 538588297 1413713805
100003748 390717533 1846031631 480043935 538588297 333502890
100003748 422092499 781480293 1942041624 538588297 2026443153
100003748 616583178 2085822679 480043935 538588297 1353215225
1000038019 390717533 1083355270 1723787779 538588297 538588297
1000038019 422092499 624186221 806426402 2130392896 538588297
1000038369 1161197416 604409211 1392770497 1691468389 538588297
1000038369 1767767410 862036414 1723787779 538588297 538588297
1000038369 1837452979 1198056901 644663674 538588297 1426418559
1000038369 1985697158 951553045 1392770497 538588297 538588297
1000038369 2125979147 1033607119 644663674 538588297 1560705700
1000038369 390717533 95871102 644663674 538588297 422287308
1000038369 422092499 369228735 644663674 538588297 422287308
1000038369 616583178 1002243932 1392770497 538588297 538588297
1000038385 1161197416 1658356931 480043935 538588297 731854696
1000038385 1756912528 1892624699 1942041624 538588297 538588297
1000038385 1767767410 839991011 1723787779 538588297 538588297
1000038385 1837452979 771065826 480043935 538588297 538588297
1000038385 1985697158 618453765 1198496725 1198496725 538588297
1000038385 2060172782 1425669141 1942041624 538588297 538588297
1000038385 2125979147 1831921927 1942041624 538588297 538588297
1000038385 390717533 603181595 480043935 538588297 538588297
1000038385 422092499 778571157 1942041624 538588297 538588297
1000038385 616583178 1931470317 1392770497 1392770497 538588297
1000038398 1161197416 2135251403 1646020841 538588297 538588297
1000038398 1756912528 1852623000 1646020841 538588297 538588297
1000038398 1767767410 869131679 1198496725 1198496725 538588297
1000038398 1837452979 1691344473 1723787779 538588297 538588297
1000038398 1985697158 693203296 1198496725 1198496725 538588297
1000038398 2125979147 766991468 1942041624 538588297 538588297
1000038398 390717533 548656254 1942041624 538588297 606273420
1000038398 422092499 1475775029 644663674 538588297 422287308
1000038398 616583178 1333257296 1198496725 1198496725 538588297
1000039219 2125979147 1485310398 1443394659 538588297 538588297
1000039219 390717533 292027633 1723787779 538588297 538588297
1000039219 422092499 715713018 806426402 538588297 538588297
100003987 390717533 275216408 644663674 538588297 422287308
100003987 422092499 1835069505 1723787779 1271906464 538588297
1000040193 1837452979 727193391 644663674 538588297 1594596577
1000040193 2125979147 437436050 644663674 538588297 1594596577
1000040193 390717533 1914226971 644663674 538588297 1594596577
1000040193 422092499 1864734311 644663674 538588297 1594596577
1000040409 1161197416 850628531 1198496725 1198496725 538588297
1000040409 1756912528 1812825056 1646020841 538588297 538588297
1000040409 1767767410 1605132236 1723787779 538588297 538588297
1000040409 1837452979 1801181091 1942041624 538588297 538588297
1000040409 1985697158 716428769 1198496725 1198496725 538588297
1000040409 2125979147 278766930 480043935 538588297 538588297
1000040409 390717533 1746655211 480043935 538588297 538588297
1000040409 422092499 897028053 1942041624 538588297 538588297
1000040409 616583178 1767326275 1392770497 31467602 538588297
1000040461 1767767410 71204833 1392770497 1015832167 538588297
1000040461 1837452979 105885747 1392770497 1015832167 538588297
1000040461 2125979147 294663340 1942041624 538588297 998324519
1000040461 390717533 787394732 480043935 538588297 201440256
1000040461 422092499 538542968 1942041624 538588297 439442182
1000040461 616583178 15616850 1198496725 1198496725 538588297
1000040650 1161197416 1410905507 1942041624 538588297 110191414
1000040650 1756912528 2095734961 1942041624 538588297 1114782105
1000040650 1767767410 174669893 1942041624 538588297 1444166498
1000040650 1837452979 560402932 480043935 538588297 317154311
1000040650 1985697158 2133026283 1942041624 538588297 1970207166
1000040650 2060172782 1603568036 480043935 538588297 1232301696
1000040650 2125979147 1198049671 1942041624 538588297 645158891
1000040650 390717533 1551674018 480043935 538588297 1944853043
1000040650 422092499 1766682976 1942041624 538588297 1130354781
1000040650 616583178 1435540010 480043935 538588297 1094788481
1000040684 1161197416 923881058 806426402 538588297 538588297
1000040684 1756912528 1741954413 1443394659 538588297 538588297
1000040684 1767767410 74830054 1198496725 1198496725 538588297
1000040684 1837452979 1236627529 1198496725 1198496725 538588297
1000040684 1985697158 856426958 1646020841 538588297 538588297
1000040684 2125979147 2027992354 1723787779 538588297 538588297
1000040684 390717533 1603072676 1942041624 538588297 91784314
1000040684 422092499 2129147870 480043935 538588297 913597085
1000040684 616583178 1915164151 1198496725 1198496725 538588297
1000040727 1161197416 1010561694 1392770497 2000365219 538588297
1000040727 1756912528 1138902085 1392770497 920631082 538588297
1000040727 1767767410 2051299705 1723787779 538588297 538588297
1000040727 1837452979 581414183 1942041624 538588297 340634282
1000040727 1985697158 541445166 1392770497 2000365219 538588297
1000040727 2060172782 741794768 1392770497 920631082 538588297
1000040727 2125979147 1852594535 1942041624 538588297 1276272600
1000040727 390717533 810155577 1942041624 538588297 1671205355
1000040727 422092499 502747444 480043935 538588297 534218375
1000040727 616583178 1352823373 1392770497 2000365219 538588297
1000040936 1161197416 1062244630 1392770497 538588297 538588297
1000040936 1756912528 1453829889 1392770497 538588297 538588297
1000040936 1767767410 1408039016 1723787779 538588297 538588297
1000040936 1837452979 1477121922 480043935 538588297 538588297
1000040936 1985697158 1795440732 1392770497 538588297 538588297
1000040936 2060172782 1651614603 1198496725 1198496725 538588297
1000040936 2125979147 368267308 1942041624 538588297 538588297
1000040936 390717533 1803577977 1942041624 538588297 538588297
1000040936 422092499 1503624541 1942041624 538588297 538588297
1000040936 616583178 386576659 1392770497 538588297 538588297
1000040942 1767767410 335600574 1443394659 538588297 538588297
1000040942 1837452979 595172985 806426402 538588297 538588297
1000040942 2125979147 13969857 1646020841 538588297 538588297
1000040942 390717533 39898449 644663674 538588297 279239705
1000040942 422092499 614622010 1723787779 538588297 538588297
1000041110 1161197416 870469994 1392770497 783523453 538588297
1000041110 1756912528 1154006348 1392770497 2000365219 538588297
1000041110 1767767410 122326884 1392770497 538588297 538588297
1000041110 1837452979 1673637677 1392770497 538588297 538588297
1000041110 1985697158 917551659 1392770497 783523453 538588297
1000041110 2060172782 2109774931 1198496725 1198496725 538588297
1000041110 2125979147 1129849546 1723787779 538588297 538588297
1000041110 390717533 63641301 480043935 538588297 538588297
1000041110 422092499 1638497804 1942041624 538588297 538588297
1000041110 616583178 1213468460 1392770497 538588297 538588297
1000041980 1767767410 1050396412 1942041624 538588297 311133557
1000041980 1837452979 753780278 480043935 538588297 1247552214
1000041980 2125979147 39086673 480043935 538588297 1704137844
1000041980 390717533 1545408749 1942041624 538588297 975961287
1000041980 422092499 1333951094 480043935 538588297 787313600
1000042026 1767767410 1439921409 1723787779 538588297 538588297
1000042026 1837452979 791521499 480043935 538588297 391060070
1000042026 1985697158 1701397283 806426402 538588297 538588297
1000042026 2125979147 1576329127 1942041624 538588297 304496576
1000042026 390717533 474039095 480043935 538588297 987366191
1000042026 422092499 1103069940 1942041624 538588297 474962672
1000042026 616583178 510044663 806426402 538588297 538588297
1000042121 390717533 1020883111 644663674 538588297 1594596577
1000042121 422092499 661292970 644663674 538588297 1594596577
1000042126 390717533 835854402 1723787779 538588297 538588297
1000042389 1161197416 1539463428 33101384 538588297 538588297
1000042389 1767767410 2024929646 1198496725 1198496725 538588297
1000042389 1837452979 2041974240 480043935 538588297 916140246
1000042389 1985697158 1012924146 806426402 538588297 538588297
1000042389 2125979147 209439393 1942041624 538588297 796967336
1000042389 390717533 1148778502 1942041624 538588297 2006312048
1000042389 422092499 1707410389 480043935 538588297 734387973
1000042389 616583178 2027744485 1198496725 1198496725 538588297
1000042805 1837452979 76774680 1646020841 538588297 538588297
1000042805 2125979147 797802007 1392770497 432301795 538588297
1000042805 390717533 1968071455 1942041624 538588297 293824401
1000042805 422092499 1194769286 1723787779 538588297 538588297
1000043141 1161197416 1952228698 1392770497 538588297 538588297
1000043141 1756912528 1661790396 1392770497 538588297 538588297
1000043141 1767767410 2102877624 1723787779 538588297 538588297
1000043141 1837452979 1352728424 1942041624 538588297 224253799
1000043141 1985697158 896792113 1392770497 538588297 538588297
1000043141 2060172782 1073390853 1392770497 538588297 538588297
1000043141 2125979147 133672037 480043935 538588297 1351180167
1000043141 390717533 1695436580 1942041624 538588297 851179
1000043141 422092499 1413167881 1942041624 538588297 1422681096
1000043141 616583178 1288270537 1723787779 538588297 538588297
1000043210 1161197416 705966611 1392770497 538588297 538588297
1000043210 1756912528 2034250174 1392770497 538588297 538588297
1000043210 1767767410 588220867 1723787779 538588297 538588297
1000043210 1837452979 1498467474 1942041624 538588297 1021615541
1000043210 1985697158 62635512 1392770497 538588297 538588297
1000043210 2060172782 223557693 1198496725 1198496725 538588297
1000043210 2125979147 1316594086 480043935 538588297 1021615541
1000043210 390717533 519527765 480043935 538588297 69470653
1000043210 422092499 1600014844 480043935 538588297 1889312170
1000043210 616583178 1430170312 1723787779 538588297 538588297
1000043359 1837452979 2121736144 1443394659 538588297 538588297
1000043359 2125979147 1998256583 1198496725 1198496725 538588297
1000043359 390717533 999031287 644663674 538588297 1066598947
1000043359 422092499 1942815892 644663674 538588297 422287308
1000043813 1161197416 2060868818 33101384 538588297 538588297
1000043813 1767767410 90568400 1723787779 538588297 538588297
1000043813 1837452979 716400736 480043935 538588297 2078726000
1000043813 1985697158 1451423461 806426402 2130392896 538588297
1000043813 2125979147 467003618 1942041624 538588297 66677456
1000043813 390717533 1654102824 480043935 538588297 2026975068
1000043813 422092499 1280194341 1942041624 538588297 525000162
1000043813 616583178 107151147 1392770497 2000365219 538588297
1000043822 390717533 1944711127 644663674 538588297 422287308
1000043822 422092499 2005870680 644663674 538588297 1594596577
1000043866 390717533 180041282 644663674 538588297 1594596577
1000044063 2125979147 1627973909 806426402 538588297 538588297
1000044063 390717533 714065711 1942041624 538588297 538588297
1000044063 422092499 62726250 1723787779 538588297 538588297
1000044499 1837452979 1427991075 1392770497 1712221306 538588297
1000044499 2125979147 875099166 644663674 538588297 1594596577
1000044499 390717533 1711118788 644663674 538588297 422287308
1000044499 422092499 615540863 644663674 538588297 1205001674
1000044723 1767767410 1788888368 1723787779 538588297 538588297
1000044723 1837452979 1467087007 644663674 538588297 1594596577
1000044723 2125979147 518776297 644663674 538588297 1066598947
1000044723 390717533 967369272 644663674 538588297 422287308
1000044723 422092499 309681544 644663674 538588297 1594596577
1000044748 1767767410 764492443 1723787779 538588297 538588297
1000044748 1837452979 1359108376 1723787779 538588297 538588297
1000044748 1985697158 1685460951 1198496725 1198496725 538588297
1000044748 2125979147 1238597502 644663674 538588297 422287308
1000044748 390717533 68810121 644663674 538588297 422287308
1000044748 422092499 1332313261 644663674 538588297 422287308
1000044748 616583178 36296284 1392770497 538588297 538588297
1000044780 1161197416 495930785 806426402 538588297 538588297
1000044780 1756912528 771470559 1443394659 538588297 538588297
1000044780 1767767410 1071375585 1723787779 538588297 538588297
1000044780 1837452979 484391110 480043935 538588297 1031917326
1000044780 1985697158 1178928664 1198496725 1198496725 538588297
1000044780 2125979147 902670442 1942041624 538588297 896925456
1000044780 390717533 87564058 480043935 538588297 1063932190
1000044780 422092499 1797833218 480043935 538588297 1755210540
1000044780 616583178 135173862 1392770497 538588297 538588297
1000044877 1767767410 671536754 1198496725 1198496725 538588297
1000044877 1837452979 732200963 1392770497 538588297 538588297
1000044877 2125979147 1881188662 1392770497 538588297 538588297
1000044877 390717533 1492898189 480043935 538588297 538588297
1000044877 422092499 380363286 1723787779 538588297 538588297
1000045106 390717533 2095832728 480043935 538588297 538588297
1000045106 422092499 1761690081 480043935 538588297 538588297
1000045494 390717533 1701961380 644663674 538588297 422287308
1000045815 390717533 246476319 644663674 538588297 1594596577
1000045815 422092499 787468738 644663674 538588297 1594596577
1000045970 1161197416 871819875 1198496725 1198496725 538588297
1000045970 1756912528 729963827 1646020841 538588297 538588297
1000045970 1767767410 857749674 1723787779 538588297 538588297
1000045970 1837452979 132274699 1942041624 538588297 2019615510
1000045970 1985697158 1963355730 1198496725 1198496725 538588297
1000045970 2060172782 1369576211 806426402 538588297 538588297
1000045970 2125979147 2039145806 480043935 538588297 745835336
1000045970 390717533 795126059 1942041624 538588297 1170594488
1000045970 422092499 717949841 480043935 538588297 353485286
1000045970 616583178 482000944 1392770497 538588297 538588297
1000046105 1161197416 1985561327 1942041624 538588297 516388528
1000046105 1756912528 1763903809 480043935 538588297 188081061
1000046105 1767767410 1027153365 1723787779 538588297 538588297
1000046105 1837452979 345209391 1942041624 538588297 1261501792
1000046105 1985697158 1939379805 480043935 538588297 395914075
1000046105 2125979147 1721270189 480043935 538588297 2033551183
1000046105 390717533 1733590126 480043935 538588297 2123984995
1000046105 422092499 1041380454 1942041624 538588297 888085754
1000046105 616583178 1502406819 1392770497 920631082 538588297
1000046145 1161197416 104009489 1646020841 538588297 538588297
1000046145 1756912528 39240712 1646020841 538588297 538588297
1000046145 1767767410 426552421 1392770497 538588297 538588297
1000046145 1837452979 1444572522 1723787779 538588297 538588297
1000046145 1985697158 1158377921 1646020841 538588297 538588297
1000046145 2060172782 1796764783 1443394659 538588297 538588297
1000046145 2125979147 342044741 1942041624 538588297 1512330803
1000046145 390717533 377904127 480043935 538588297 1703857515
1000046145 422092499 384237043 1942041624 538588297 628101591
1000046145 616583178 1145058261 1392770497 538588297 538588297
1000046229 1837452979 1017880630 1723787779 538588297 538588297
1000046229 2125979147 121933093 480043935 538588297 396717354
1000046229 390717533 620987296 480043935 538588297 1129539043
1000046229 422092499 1951169567 1942041624 538588297 1241441081
100004670 1161197416 1191637761 1392770497 1392770497 538588297
100004670 1756912528 1809843723 1392770497 783523453 538588297
100004670 1767767410 109875919 1723787779 538588297 538588297
100004670 1837452979 988402314 1942041624 538588297 608760733
100004670 1985697158 584366303 1723787779 1848298328 538588297
100004670 2060172782 763145363 1392770497 1015832167 538588297
100004670 2125979147 791236406 480043935 538588297 983604413
100004670 390717533 574940497 480043935 538588297 1378226903
100004670 422092499 1093665662 1942041624 538588297 252050098
100004670 616583178 1971805335 1723787779 538588297 538588297
1000046757 390717533 1600088608 644663674 538588297 422287308
1000047669 1767767410 549946909 644663674 538588297 1594596577
1000047669 1837452979 1626790605 644663674 538588297 1594596577
1000047669 2125979147 1866197245 644663674 538588297 1594596577
1000047669 390717533 21241263 644663674 538588297 1594596577
1000047669 422092499 1285898608 644663674 538588297 1594596577
1000047698 390717533 255271004 1723787779 538588297 538588297
1000047854 1161197416 1585259832 2061247558 538588297 1594596577
1000047854 1756912528 664240236 2061247558 538588297 1594596577
1000047854 1767767410 732619659 1646020841 538588297 538588297
1000047854 1837452979 948739862 644663674 538588297 1594596577
1000047854 1985697158 220878064 2061247558 538588297 1594596577
1000047854 2060172782 1238432107 2061247558 538588297 1594596577
1000047854 2125979147 375434176 2061247558 538588297 1594596577
1000047854 390717533 480746365 2061247558 538588297 1868465210
1000047854 422092499 273178099 2061247558 538588297 1594596577
1000047854 616583178 1266252384 2061247558 538588297 1594596577
1000048055 390717533 1824734412 1392770497 1392770497 538588297
1000048074 1767767410 1703345449 1723787779 538588297 538588297
1000048074 1837452979 394377256 1723787779 538588297 538588297
1000048074 1985697158 1567574514 1198496725 1198496725 538588297
1000048074 2125979147 2087085181 480043935 538588297 1936135651
1000048074 390717533 634254029 480043935 538588297 486799894
1000048074 422092499 887893276 1942041624 538588297 1090622620
1000048074 616583178 1352260328 1392770497 1861362038 538588297
1000048345 1161197416 1138066699 1392770497 1392770497 538588297
1000048345 1756912528 472812866 1392770497 1392770497 538588297
1000048345 1767767410 1101167216 1392770497 1392770497 538588297
1000048345 1837452979 2124078829 1942041624 538588297 229694672
1000048345 1985697158 1195178925 1392770497 1392770497 538588297
1000048345 2060172782 539035139 1392770497 1392770497 538588297
1000048345 2125979147 645700153 1942041624 538588297 229694672
1000048345 390717533 737165836 480043935 538588297 229694672
1000048345 422092499 1233562678 480043935 538588297 229694672
1000048345 616583178 306034999 1392770497 1392770497 538588297
1000048383 1161197416 4075087 644663674 538588297 1594596577
1000048383 1756912528 1839904288 644663674 538588297 1594596577
1000048383 1767767410 1163655046 644663674 538588297 1594596577
1000048383 1837452979 714979548 644663674 538588297 1594596577
1000048383 1985697158 1231801026 644663674 538588297 1594596577
1000048383 2060172782 1006993300 644663674 538588297 1594596577
1000048383 2125979147 1849434217 644663674 538588297 1594596577
1000048383 390717533 760710277 644663674 538588297 1594596577
1000048383 422092499 872899381 1942041624 538588297 538588297
1000048383 616583178 823624971 644663674 538588297 1594596577
1000048516 2125979147 1220919582 1392770497 1392770497 538588297
1000048516 390717533 1339586408 1723787779 538588297 538588297
1000048516 422092499 1509995390 1723787779 427472228 538588297
1000048642 1767767410 1128867118 1646020841 538588297 538588297
1000048642 1837452979 33405564 1198496725 1198496725 538588297
1000048642 2125979147 704262758 1723787779 538588297 538588297
1000048642 390717533 175460109 1942041624 538588297 1170594488
1000048642 422092499 929029367 480043935 538588297 686667817
1000048642 616583178 1556096740 806426402 538588297 538588297
1000048807 390717533 2067519483 1723787779 538588297 538588297
1000048807 422092499 210713208 1646020841 538588297 538588297
1000049096 1837452979 377968243 644663674 538588297 215938577
1000049096 2125979147 1398882108 644663674 538588297 2143960426
1000049096 390717533 930299297 644663674 538588297 422287308
1000049096 422092499 1952212302 644663674 538588297 422287308
1000049216 1161197416 720423073 1198496725 1913454806 538588297
1000049216 1767767410 1477661589 1392770497 538588297 538588297
1000049216 1837452979 255601538 1723787779 538588297 538588297
1000049216 1985697158 1967683612 1392770497 538588297 538588297
1000049216 2125979147 1019645726 1942041624 538588297 2049823597
1000049216 390717533 237899851 480043935 538588297 1118892281
1000049216 422092499 1346906947 480043935 538588297 1589007735
1000049216 616583178 1555309909 1392770497 538588297 538588297
1000049246 1161197416 613568450 1646020841 538588297 538588297
1000049246 1767767410 281929285 1723787779 538588297 538588297
1000049246 1837452979 1612301321 1942041624 538588297 538588297
1000049246 1985697158 394376599 1646020841 538588297 538588297
1000049246 2125979147 2081163384 480043935 538588297 538588297
1000049246 390717533 51595519 1942041624 538588297 538588297
1000049246 422092499 1730436030 1942041624 538588297 538588297
1000049246 616583178 188259622 1392770497 538588297 538588297
1000049732 1161197416 1948275583 806426402 538588297 538588297
1000049732 1756912528 2058077814 480043935 538588297 900625066
1000049732 1767767410 705654057 1723787779 538588297 538588297
1000049732 1837452979 1108806708 480043935 538588297 1470689471
