nconst primaryName birthYear deathYear primaryProfession knownForTitles
1000221446 1466555884 2126297961 2126297961 1333747785 1045875340
1000221916 171844532 2126297961 2126297961 641601868 1498928749
1000221935 1737038552 2126297961 2126297961 48867219 2126297961
1000222433 2022532492 2126297961 2126297961 111625828 1450592876
1000222458 381899545 2126297961 2126297961 90579072 2006792344
10002227 612624224 2126297961 2126297961 48867219 2126297961
1000222762 2095520586 2126297961 2126297961 1190972371 620368255
1000222840 518396368 2126297961 2126297961 641601868 1577875420
1000222872 992791484 2126297961 2126297961 720105641 717906558
1000222936 657094898 2126297961 2126297961 641601868 406581832
1000222987 1181134896 2126297961 2126297961 318302405 2126297961
1000222991 174814046 685617134 2126297961 1651663233 548510784
1000223566 1544348724 2126297961 2126297961 1897236228 1991616193
1000223861 779635915 2126297961 2126297961 1190972371 2126297961
1000223868 1781363095 2126297961 2126297961 562515633 449785742
1000224127 1707367923 2126297961 2126297961 641601868 1885017453
1000224216 1083651168 2126297961 2126297961 562515633 803335338
1000224399 735982398 2126297961 2126297961 832306944 897604441
1000224560 746383947 2126297961 2126297961 1532153988 1734125007
1000224662 373672671 1915692662 2126297961 562515633 1262725808
1000224798 1016186760 892106340 422032120 641601868 1786115261
1000224928 1410047220 2126297961 2126297961 431574259 1669767004
1000224980 1967311658 2126297961 2126297961 1888009661 1274581108
1000225169 1458703109 2126297961 2126297961 1787049702 1257574631
1000225298 344283497 2126297961 2126297961 289259722 675155334
1000225662 1167473134 2126297961 2126297961 48867219 2126297961
100022574 1747214415 2126297961 2126297961 48867219 2126297961
1000225948 91006805 2126297961 2126297961 90579072 875842061
1000226359 1711424073 2126297961 2126297961 641601868 2126297961
1000226587 11241274 2126297961 2126297961 1997066297 1414122186
1000226961 21796623 2126297961 2126297961 48867219 1016410303
1000227190 1248213959 2126297961 2126297961 641601868 1857025061
1000227614 875048364 2126297961 2126297961 48867219 2126297961
1000227718 1055040094 2126297961 2126297961 449632564 50113112
1000227805 174497379 2126297961 2126297961 1807509172 57948961
10002279 1733642298 2126297961 2126297961 48867219 364466328
1000228091 596973443 2126297961 2126297961 48867219 2126297961
1000228095 695304367 2126297961 2126297961 1037751678 1939188071
1000228136 1413206355 2126297961 2126297961 48867219 2126297961
1000228384 2090607187 2126297961 2126297961 48867219 1523888712
1000228534 1312261808 2126297961 2126297961 641601868 1092280448
100022865 1901567819 2126297961 2126297961 318302405 359527270
1000228658 2062703176 2126297961 2126297961 641601868 2126297961
1000228853 1510225742 2126297961 2126297961 1312271635 2117213793
100022916 2224892 2126297961 2126297961 48867219 2126297961
1000229204 691470779 2126297961 2126297961 1897236228 195904489
1000229566 566762812 2126297961 2126297961 829581343 2000012806
1000229827 986766401 2126297961 2126297961 641601868 1768346614
1000229838 1995889651 1629157835 701327074 895973874 1998410565
1000229962 116384788 2126297961 2126297961 159768287 1645131227
1000230045 1800417749 2126297961 2126297961 641601868 880045401
1000230099 1415221643 2126297961 2126297961 90579072 299524348
1000230472 1249222307 2126297961 2126297961 554491227 1131425740
1000230485 165151545 2126297961 2126297961 48867219 606305859
1000230602 797223502 2126297961 2126297961 289259722 1298833613
1000230675 908941116 2126297961 2126297961 48867219 852849256
1000230702 629692094 2126297961 2126297961 1897236228 1715685378
1000230704 967780671 2126297961 2126297961 1318234318 1881222792
1000230711 1895679062 2126297961 2126297961 48867219 1563654672
1000230822 177244786 2126297961 2126297961 2074521603 106467966
1000230910 112907580 2126297961 2126297961 641601868 1089420988
1000230955 51699241 2126297961 2126297961 641601868 313224246
100023109 1880509732 919801416 2126297961 1980261319 2126297961
1000231253 1492377561 2126297961 2126297961 48867219 1269273516
100023164 321593406 2126297961 2126297961 641601868 2126297961
1000231778 2021110774 2126297961 2126297961 48867219 1580727357
1000231825 1228386653 2126297961 2126297961 90579072 1561072407
1000231850 1534626386 213192496 2126297961 90579072 1598459833
1000232034 1316767806 2126297961 2126297961 90579072 1895399909
1000232406 1220365368 2126297961 2126297961 48867219 1441323283
1000232409 852226642 2126297961 2126297961 1154399598 118201385
1000232573 582148714 2126297961 2126297961 1498503311 1190710898
1000232662 1259412519 2126297961 2126297961 1905378881 866931352
1000232807 964870314 2126297961 2126297961 985534194 627503489
1000232904 2095154478 2126297961 2126297961 641601868 647425419
1000232961 180118916 2126297961 2126297961 1190972371 1744426220
1000233068 299196779 2126297961 2126297961 641601868 968312079
1000233081 940623489 2126297961 2126297961 556859920 329644842
1000233157 623317942 2126297961 2126297961 36366385 814063718
1000233270 1476695999 2126297961 2126297961 36366385 1365324299
1000233680 578750783 2126297961 2126297961 48867219 2126297961
1000233767 781930723 2126297961 2126297961 48867219 1255114766
1000233967 1218226604 2126297961 2126297961 239385667 693438871
100023408 2145157796 2126297961 2126297961 48867219 2126297961
100023412 1259265374 2126297961 2126297961 48867219 1237237113
1000234151 1018676745 2126297961 2126297961 90579072 1680692356
1000234332 1505538499 2126297961 2126297961 318302405 1000011252
1000234350 343606232 2126297961 2126297961 744083028 1729798880
1000234599 1282922835 2126297961 2126297961 1807509172 361555014
1000234603 1561365077 2126297961 2126297961 641601868 1433343555
1000235293 2061140697 2126297961 2126297961 2094793598 1207627655
1000235364 445721088 2126297961 2126297961 1190972371 1917665027
100023541 1664290398 2126297961 2126297961 556859920 52169564
1000235451 878256265 2126297961 2126297961 1502025314 408757614
1000235627 884320674 2126297961 2126297961 90579072 2051032524
1000235777 1399934070 2126297961 2126297961 48867219 2126297961
1000235928 134909800 2126297961 2126297961 48867219 1940382645
1000235974 845292604 2126297961 2126297961 1697187477 1574917511
1000235994 86929498 2126297961 2126297961 48867219 1696545280
1000236393 1036409048 2126297961 2126297961 90579072 1010656755
1000236395 74146173 2126297961 2126297961 1190972371 2118980110
1000236494 1254348186 2126297961 2126297961 641601868 119422599
1000236545 356665284 2126297961 2126297961 289259722 1249756177
100023672 1618051927 2126297961 2126297961 1190972371 1911076461
1000236800 1048250000 2126297961 2126297961 556859920 952949172
1000236812 1953235047 2126297961 2126297961 90579072 1679685346
1000236908 33901778 2126297961 2126297961 1897236228 2126297961
1000237190 1093801519 2126297961 2126297961 1190972371 1353381958
1000237760 95125640 1371841456 2126297961 90579072 1356389908
1000237810 791129264 2126297961 2126297961 1897236228 2126297961
1000237866 303498127 2126297961 2126297961 641601868 2126297961
1000238093 1747508677 2126297961 2126297961 556859920 489864619
1000238398 636483506 2126297961 2126297961 48867219 2126297961
1000238488 1795637263 2126297961 2126297961 48867219 139332248
1000238562 236287533 2126297961 2126297961 48867219 2126297961
1000238592 1550640649 2126297961 2126297961 48867219 2126297961
1000238690 1306237230 2126297961 2126297961 48867219 92669392
1000238825 352599394 2126297961 2126297961 48867219 2126297961
1000238917 172767553 2126297961 2126297961 641601868 741950791
1000239035 2093469686 2126297961 2126297961 562515633 2030138579
10002391 344417096 2126297961 2126297961 90579072 992664010
1000239143 521026209 2126297961 2126297961 562515633 886094579
1000239622 1239914665 2126297961 2126297961 90579072 1389512787
1000240056 1901776933 2126297961 2126297961 90579072 552337589
100024011 1068329681 2126297961 2126297961 50031346 406143661
1000240176 1891987486 2126297961 2126297961 48867219 381629516
1000240256 744558329 2126297961 2126297961 48867219 1177421927
1000240385 716612103 2126297961 2126297961 1897236228 1316925353
1000240401 1012186665 685617134 2126297961 778308749 1284934933
1000240583 359752580 2126297961 2126297961 562515633 1585157452
1000240778 1938815170 2126297961 2126297961 48867219 1811456633
1000240868 1306834203 2126297961 2126297961 313750571 2126297961
100024123 1619684153 2126297961 2126297961 48867219 1180694415
10002413 1063141024 2026965278 2126297961 641601868 229453428
1000241538 1134684890 2126297961 2126297961 1181129578 861999377
1000241898 17015637 2126297961 2126297961 48867219 2126297961
1000241899 2053118455 2126297961 2126297961 641601868 832937137
1000241904 1934194975 2126297961 2126297961 48867219 2126297961
1000242009 782028817 2126297961 2126297961 1838653778 84909988
1000242034 2096428369 2126297961 2126297961 1702883686 1136692001
1000242412 771748674 2126297961 2126297961 641601868 656631047
1000242428 138579592 2126297961 2126297961 90579072 1504794428
1000242718 1272450166 102065751 1094688497 989557757 972223799
1000242738 342642891 2126297961 2126297961 48867219 990100596
1000242776 1156343665 2126297961 2126297961 48867219 592536547
1000243131 411915103 2126297961 2126297961 641601868 667633776
100024352 685998976 227807024 2126297961 641601868 1013483115
1000243768 2083628976 2126297961 2126297961 145980766 49635714
1000243778 1220207026 2126297961 2126297961 90579072 311177737
1000244368 1136422014 2126297961 2126297961 641601868 1931808659
1000244511 397430222 2126297961 2126297961 90579072 691935565
1000244539 796182725 2126297961 2126297961 1181129578 623137986
100024477 1197166515 2126297961 2126297961 318302405 544253641
100024515 1862843758 2126297961 2126297961 641601868 598442184
1000245153 920196340 2126297961 2126297961 1181129578 1891005490
100024595 2051613328 2126297961 2126297961 90579072 1950961550
1000246228 421155130 2126297961 2126297961 90579072 1755164307
1000246605 213993748 2126297961 2126297961 1190972371 1485609279
100024662 2116473679 2126297961 2126297961 48867219 2126297961
1000246666 900106353 2126297961 2126297961 562515633 486548869
1000246836 266770710 2126297961 2126297961 556859920 721207670
100024737 1557367299 2126297961 2126297961 90579072 1689611954
1000247529 2117242953 2126297961 2126297961 525160806 1151177493
1000247819 1645183942 2070178366 2126297961 641601868 1649111257
1000247932 1468726432 2126297961 2126297961 641601868 2126297961
1000248141 740593117 2126297961 2126297961 641601868 1586074581
1000248147 377286446 2126297961 2126297961 219174027 1944482889
1000248220 1658263533 2126297961 2126297961 90579072 821046238
1000248413 1009333846 2126297961 2126297961 36366385 545041972
1000249262 248089616 485789618 1115252285 832306944 1636539502
1000249279 479199238 2126297961 2126297961 48867219 2126297961
100024928 1796883056 2126297961 2126297961 641601868 1544279187
1000249468 1348577402 2126297961 2126297961 93407817 1554688499
1000249470 768853754 2126297961 2126297961 48867219 124237525
1000249559 845567619 2126297961 2126297961 48867219 2126297961
1000249778 215887334 2126297961 2126297961 1666202017 18505737
1000250077 98231047 2126297961 2126297961 1190972371 556103437
1000250287 442804895 2126297961 2126297961 1516844532 1143691594
1000250360 1601228362 2126297961 2126297961 449632564 2052976720
1000250453 82056269 2126297961 2126297961 48867219 845575484
100025051 197079627 2126297961 2126297961 1619780584 216396630
1000251141 935739975 2126297961 2126297961 107037327 2126297961
1000251209 923544942 2126297961 2126297961 41136847 2138872306
1000251502 473914698 2126297961 2126297961 641601868 2126297961
1000251521 1795295624 2126297961 2126297961 1190972371 1110129634
1000251535 1038171931 2126297961 2126297961 1190972371 492368276
1000251702 66312630 2126297961 2126297961 48867219 38199689
1000252232 1145144543 2126297961 2126297961 641601868 1511785036
1000252410 1147966025 2126297961 2126297961 562515633 1418848376
1000252464 714800563 2126297961 2126297961 417581943 2050191164
1000252559 52930253 2126297961 2126297961 48867219 2126297961
1000253063 584267322 2126297961 2126297961 1073925650 962674435
1000253392 684439832 2126297961 2126297961 48867219 1791230817
1000253538 7004317 2126297961 2126297961 48867219 2126297961
100025371 553370807 2126297961 2126297961 48867219 2126297961
1000253770 1554397685 2126297961 2126297961 641601868 785311346
100025381 1228815128 2126297961 2126297961 48867219 578053965
1000254027 1419059215 2126297961 2126297961 641601868 93201923
1000254674 198544189 2126297961 2126297961 1190972371 530025470
1000254810 207589948 2126297961 2126297961 556859920 1773297725
1000254857 689889627 2126297961 2126297961 90579072 1373543086
1000255262 1454249812 2126297961 2126297961 90579072 998020120
1000256416 222312225 2126297961 2126297961 634935401 1944794250
1000256550 1668847427 2126297961 2126297961 1897236228 1990447242
1000257035 605787945 2126297961 2126297961 641601868 1163752962
1000257129 548808463 2126297961 2126297961 641601868 211028706
1000257199 1233668359 2126297961 2126297961 90579072 834127341
1000257253 201893868 2126297961 2126297961 1333747785 1224097557
1000257313 1703008985 2126297961 2126297961 281033946 1708281805
1000257572 149770749 2126297961 2126297961 48867219 108219479
1000257669 1960351948 2126297961 2126297961 1897236228 2126297961
1000257703 46977605 2126297961 2126297961 556859920 172091387
1000257823 647591805 2126297961 2126297961 90579072 1813980894
1000257873 549700884 2126297961 2126297961 641601868 422020525
1000258019 1634852411 2126297961 2126297961 641601868 1272929884
1000258241 840548203 2126297961 2126297961 922287471 484044706
1000258456 1474918208 2126297961 2126297961 48867219 2126297961
1000258655 376289988 2126297961 2126297961 48867219 1456312309
1000258867 1800152376 2126297961 2126297961 1181129578 977556422
1000259094 1324943980 2126297961 2126297961 641601868 1943187801
100025925 1264595038 2126297961 2126297961 778483523 1714642569
1000259573 1281483625 2126297961 2126297961 98965961 2037969231
1000259627 940647401 2126297961 2126297961 1347997239 158045644
1000259827 419050685 2126297961 2126297961 1788609546 715548137
1000260051 1292164138 2126297961 2126297961 48867219 133043002
1000260546 1376526993 2126297961 2126297961 641601868 1970511017
1000260577 2116281892 2126297961 2126297961 641601868 897813984
1000260772 308540085 2126297961 2126297961 1190972371 2126297961
1000260813 731567372 2126297961 2126297961 2074521603 2066325455
1000261028 1984584505 2126297961 2126297961 778483523 1317053030
1000261176 62939708 2126297961 2126297961 728802760 1305987710
1000261384 1612184002 2126297961 2126297961 641601868 1252801035
1000261475 1577467971 2126297961 2126297961 641601868 2020051576
100026152 1171161261 2126297961 2126297961 562515633 1340182486
1000261746 1954115503 2126297961 2126297961 759890543 1077520908
100026175 83258781 2126297961 2126297961 1864001473 1864213898
1000261836 61538705 2126297961 2126297961 641601868 39363118
1000262240 1650209062 2126297961 2126297961 1897236228 2054827687
1000262399 2063180993 2126297961 2126297961 48867219 768134068
1000262628 223990108 2126297961 2126297961 1787049702 737507374
1000262931 1493796538 2126297961 2126297961 48867219 2126297961
1000263259 1213603613 2126297961 2126297961 48867219 2126297961
1000263454 383261532 2126297961 2126297961 90579072 970323776
1000263528 836222814 2126297961 2126297961 641601868 2126297961
1000263795 894510929 2126297961 2126297961 90579072 1657674954
1000263825 537107522 2126297961 2126297961 641601868 689582934
1000264059 553661050 2126297961 2126297961 48867219 2126297961
1000264147 964874718 2126297961 2126297961 562515633 310544154
1000264337 1088148072 2126297961 2126297961 2094793598 488128926
1000264477 812209348 2126297961 2126297961 17393336 11875532
1000264595 1440052389 2126297961 2126297961 641601868 517856895
1000264866 680605630 2126297961 2126297961 1455544107 1480521585
1000264894 343746508 2126297961 2126297961 145980766 59113752
1000265168 1875253836 2126297961 2126297961 641601868 1982815375
1000265285 2011144737 2126297961 2126297961 641601868 1561610211
1000265707 229899490 2126297961 2126297961 48867219 2126297961
1000265 87423868 2126297961 2126297961 90579072 1574012901
1000266019 1910720014 2126297961 2126297961 90579072 2126297961
1000266243 1935852347 2126297961 2126297961 1689856381 930089018
1000266310 794469852 2126297961 2126297961 48867219 164521332
1000266499 390910298 2126297961 2126297961 36366385 220440720
1000266746 451577119 2126297961 2126297961 562515633 2126297961
1000266783 449739196 2126297961 2126297961 1807509172 415829604
1000267131 1035946288 2126297961 2126297961 48867219 2126297961
1000267195 2084251095 2126297961 2126297961 48867219 964944821
1000267429 325488292 2126297961 2126297961 48867219 2126297961
1000267537 484709640 2126297961 2126297961 48867219 1376517281
1000267540 366467152 2126297961 2126297961 48867219 636564712
1000267947 947936091 2126297961 2126297961 562515633 989378792
1000268007 825151102 2126297961 2126297961 641601868 1224402094
100026819 1478167192 2126297961 2126297961 922287471 523286253
1000268999 1289999946 2126297961 2126297961 90579072 599098242
1000269011 1461852935 2126297961 2126297961 48867219 2126297961
1000269136 1780057639 2126297961 2126297961 641601868 391354145
1000269164 854135449 2126297961 2126297961 90579072 1043402334
1000269617 39434974 2126297961 2126297961 48867219 2126297961
1000269627 733737610 2126297961 2126297961 48867219 1234798380
1000269810 440565599 2126297961 2126297961 48867219 199787755
1000269893 397712945 2126297961 2126297961 90579072 787841977
1000269911 1999536641 2126297961 2126297961 48867219 805391445
1000269958 1986623618 2126297961 2126297961 1980261319 1193107788
1000269964 1492725977 2126297961 2126297961 48867219 2126297961
1000269998 260017308 2126297961 2126297961 48867219 2126297961
1000270113 1897050046 2126297961 2126297961 641601868 838898972
100027024 580376325 2126297961 2126297961 1263388196 369356367
1000270282 1953470114 2126297961 2126297961 180885350 636875265
1000270394 2140602904 2126297961 2126297961 641601868 282967959
1000271259 1177729524 2126297961 2126297961 1134304899 1353509540
1000271447 285175051 2126297961 2126297961 562515633 1640009515
1000271702 1629842105 2126297961 2126297961 1134304899 892144619
1000271715 39681856 1557221078 2126297961 90579072 1545752720
100027181 1800999541 2126297961 2126297961 90579072 173418010
10002719 2074571074 2126297961 2126297961 1333353105 2131432195
1000272145 949581056 2126297961 2126297961 641601868 2086925119
1000272570 390223723 2126297961 2126297961 1559727302 274857402
1000273197 583045633 2126297961 2126297961 90579072 1704927075
1000273402 308014902 2126297961 2126297961 1559727302 1069445815
1000273700 1318884800 2126297961 2126297961 48867219 2126297961
1000273718 2117559230 2126297961 2126297961 562515633 1992704356
1000273758 407429448 2126297961 2126297961 641601868 2126297961
100027392 1538666793 2126297961 2126297961 90579072 1537853172
1000274057 2055292455 2126297961 2126297961 641601868 2126297961
10002741 1042572105 2126297961 2126297961 48867219 2126297961
1000274227 911491520 2126297961 2126297961 641601868 2126297961
1000274252 756338829 2126297961 2126297961 641601868 1897962189
1000274454 1457321038 2126297961 2126297961 677661071 144822158
1000274509 1661744131 2126297961 2126297961 244803165 532995374
1000274747 879346972 2126297961 2126297961 1190972371 2126297961
1000274962 1442781632 2126297961 2126297961 641601868 1566788340
1000274997 427165306 2126297961 2126297961 186521939 699032236
1000275010 1643164537 2126297961 2126297961 1777867909 1136600248
10002750 269597863 2126297961 2126297961 90579072 1678932544
1000275265 1120326057 2126297961 2126297961 641601868 2091006601
1000275520 1376843681 2126297961 2126297961 44501384 1414965069
1000275534 1360409595 2126297961 2126297961 641601868 1610385646
1000275623 482910529 2126297961 2126297961 48867219 65435622
100027573 960960775 2105271132 2126297961 90579072 1447900702
1000275862 609732688 2126297961 2126297961 318302405 772932520
1000275992 428812061 2126297961 2126297961 1494918871 1100966811
1000276080 711193585 2126297961 2126297961 641601868 1352167282
1000276248 1768603698 2126297961 2126297961 1384439075 1667319066
1000276337 726577162 771516444 2126297961 90579072 1329129993
1000277120 885433516 2126297961 2126297961 556859920 482419358
1000277274 1073602829 2126297961 2126297961 641601868 1011587018
100027729 1835536249 105965295 872935958 2094793598 561045686
1000277398 123960625 2126297961 2126297961 2094793598 1146813088
1000277427 374032603 2126297961 2126297961 522598641 1436585822
1000277592 1785844579 2126297961 2126297961 318302405 428395857
1000277599 103932202 2126297961 2126297961 562515633 1510976497
1000278025 1876619690 2026965278 2126297961 90579072 135021462
1000278433 1129688772 2126297961 2126297961 48867219 2126297961
1000278620 1022232285 2126297961 2126297961 48867219 422273730
1000278701 2091830829 2126297961 2126297961 1897236228 794873919
1000278783 2010480833 2126297961 2126297961 479069084 2031448042
1000278844 1874735121 1172406527 256359528 641601868 1178610996
1000279035 1441778429 1856863050 2126297961 48867219 14921171
1000279413 10609211 2126297961 2126297961 641601868 190004381
1000279522 1498330768 2126297961 2126297961 641601868 2064602339
1000279722 311834527 1826454967 712849155 2017513776 2011404728
1000279826 937441177 2126297961 2126297961 934327219 2053954520
1000279931 698878057 2126297961 2126297961 1110482544 1478271439
1000279943 540553530 2126297961 2126297961 431574259 1147960119
1000280298 1922368554 2126297961 2126297961 90579072 931357395
1000280710 1444273119 2126297961 2126297961 90579072 745662529
1000280735 419935451 2126297961 2126297961 90579072 1565551761
1000281187 1379033892 2126297961 2126297961 48867219 2126297961
1000281215 628947217 2126297961 2126297961 1190972371 1675087060
1000281271 192667871 2126297961 2126297961 641601868 2110312257
1000281548 1702144185 2126297961 2126297961 318302405 1723060851
1000281562 1894581840 2126297961 2126297961 1980261319 1131565226
100028161 259687641 2126297961 2126297961 90579072 1997856896
1000281653 1852696291 2126297961 2126297961 48867219 131096780
1000282103 153386175 2126297961 2126297961 48867219 2126297961
1000282204 1339090652 2126297961 2126297961 556859920 427694813
100028225 425035940 2126297961 2126297961 90579072 1446016517
1000282295 2130384902 1080348644 576430050 562515633 1022150256
1000282384 952540290 2126297961 2126297961 289259722 1446787192
1000282428 128914887 2126297961 2126297961 84204639 1163614741
1000282965 877295002 2126297961 2126297961 431574259 1885465901
1000283103 1148377466 2126297961 2126297961 1181129578 724576581
1000284187 825764861 2126297961 2126297961 318302405 1774573801
1000284551 1225161122 2126297961 2126297961 600299591 586833891
1000284562 753469225 2126297961 2126297961 641601868 1592289047
1000284754 225968250 2126297961 2126297961 90579072 1429221703
1000284842 932967577 2126297961 2126297961 1524709435 875602219
1000284910 1390550677 2126297961 2126297961 1926449402 850545635
1000284999 988049750 2126297961 2126297961 641601868 2126297961
1000285028 517240875 2126297961 2126297961 1054012940 1833196894
1000285045 742320788 2126297961 2126297961 468789272 914323731
1000285099 307536093 2126297961 2126297961 318302405 153954386
1000285120 1380027514 2126297961 2126297961 556859920 1058446562
1000285638 1194040036 2126297961 2126297961 90579072 704909713
1000285817 2010913236 2126297961 2126297961 1190972371 736962303
1000285914 1486546620 2126297961 2126297961 48867219 365729975
1000285934 530337239 2126297961 2126297961 641601868 1637785741
1000285967 1359771433 2126297961 2126297961 954556634 447429812
1000286016 887216340 2126297961 2126297961 90579072 2072458916
1000286356 10263743 2126297961 2126297961 48867219 1585793309
100028638 1361310117 2126297961 2126297961 318302405 983441896
100028641 1926445230 2126297961 2126297961 922287471 1671464342
1000286633 1309200 2126297961 2126297961 641601868 856105374
1000286765 770916015 2126297961 2126297961 1398524323 1333724587
1000286892 39693288 2126297961 2126297961 1980261319 986226178
1000286925 834662235 2126297961 2126297961 1190972371 2080003665
1000286966 954978419 2126297961 2126297961 48867219 812953746
100028713 259797716 2126297961 2126297961 48867219 1823540106
100028734 1837361905 2126297961 2126297961 1897236228 1025305940
1000287361 818034530 2126297961 2126297961 48867219 1953201338
1000287378 1863969792 2126297961 2126297961 641601868 190707706
1000287485 1502849277 2126297961 2126297961 641601868 519872943
1000287521 521501081 2126297961 2126297961 48867219 2046040153
100028753 1189364097 2126297961 2126297961 562515633 1084814999
1000287688 883439184 2126297961 2126297961 1502025314 859979841
1000287798 698360636 2126297961 2126297961 1190972371 1539205342
1000288022 1597421341 2126297961 2126297961 48867219 2126297961
1000288051 18759657 2126297961 2126297961 90579072 2126297961
1000288158 2132711793 2126297961 2126297961 48867219 681376733
1000288463 820184254 2126297961 2126297961 641601868 149087001
1000288511 675235979 2126297961 2126297961 90579072 1271125720
1000288821 576585759 2126297961 2126297961 1980261319 2035087390
1000289002 748158197 2126297961 2126297961 1399681378 176717648
1000289179 1705682703 2126297961 2126297961 48867219 355608625
1000289324 1959589283 2126297961 2126297961 1191546660 532150786
1000289437 796311647 2126297961 2126297961 1502025314 1600796772
1000289841 655856229 2126297961 2126297961 641601868 288316667
1000290101 470093266 2126297961 2126297961 641601868 2126297961
1000290177 74095764 2126297961 2126297961 1897236228 760264654
100029038 710306736 2126297961 2126297961 562515633 32052761
1000290453 541838359 2126297961 2126297961 90579072 1179094575
1000290584 1143903920 2126297961 2126297961 1283459383 321601116
1000290779 236029499 2126297961 2126297961 1807509172 801432401
1000290912 1096401542 2126297961 2126297961 48867219 2126297961
1000290916 800679330 2126297961 2126297961 48867219 89808292
1000291174 1664439349 2126297961 2126297961 90579072 1499192323
1000291296 1100129592 2126297961 2126297961 641601868 108658557
1000291596 1063432521 2126297961 2126297961 48867219 1878416745
1000291771 1910339418 2126297961 2126297961 449632564 7123864
1000291797 1263967495 2126297961 2126297961 641601868 230792236
1000292009 1545564288 2126297961 2126297961 641601868 359159555
1000292023 1277035413 2126297961 2126297961 48867219 1932911946
1000292067 394596896 2126297961 2126297961 556859920 976553798
1000292351 1742225454 2126297961 2126297961 318302405 1255125625
1000292652 1519577421 2126297961 2126297961 48867219 2126297961
1000292672 645458956 2126297961 2126297961 48867219 1534122184
1000292746 171211183 2126297961 2126297961 1190972371 2126297961
1000292754 933518628 2126297961 2126297961 90579072 1929344729
1000292974 1507311555 2126297961 2126297961 48867219 474101259
1000293044 168605461 2126297961 2126297961 84204639 506988867
1000293080 1531146485 2126297961 2126297961 90579072 258984488
1000293823 1356735853 2126297961 2126297961 48867219 2126297961
1000294076 111983744 2126297961 2126297961 90579072 63887671
1000294146 15505123 2126297961 2126297961 48867219 2126297961
1000294217 268405286 2126297961 2126297961 562375475 350502592
1000294428 991462312 2126297961 2126297961 1190972371 1984556217
1000294509 116650845 2126297961 2126297961 90579072 373547561
100029460 14352748 2126297961 2126297961 631167495 568620203
1000294662 1516473581 2126297961 2126297961 1468316776 1149485796
1000294707 1362750407 2126297961 2126297961 289259722 1486593259
100029474 1863824966 2126297961 2126297961 48867219 942435330
1000295000 236956980 2126297961 2126297961 1333747785 971457757
1000295057 872782259 2126297961 2126297961 778483523 1287412212
1000295136 1254570755 2126297961 2126297961 48867219 1254976001
1000295414 719750987 2126297961 2126297961 1651663233 997072412
1000295523 1359095561 2126297961 2126297961 641601868 980340562
1000295625 836258940 2126297961 2126297961 641601868 207982388
1000295640 1968161717 2126297961 2126297961 741086693 2126297961
1000295687 1761083648 1915692662 2126297961 1190972371 1983393798
1000295751 138936975 2126297961 2126297961 534571240 271254702
1000295843 1531624614 2126297961 2126297961 280110526 1845045029
1000296041 342490542 2126297961 2126297961 1980261319 187746211
1000296309 1122305002 2126297961 2126297961 1567312814 2126297961
1000296659 1219417402 685617134 2126297961 576654213 801003160
1000296687 1799599249 2126297961 2126297961 1190972371 1499451702
1000296763 530881424 2126297961 2126297961 641601868 487336867
1000297048 1195527034 2126297961 2126297961 48867219 1645390656
1000297163 1453711580 1440505722 1950343503 1172979078 2078995766
1000297469 970542339 2126297961 2126297961 641601868 2126297961
1000297500 1556146892 2126297961 2126297961 1897236228 2001957655
1000297523 265951373 2126297961 2126297961 871504959 414853402
1000297836 972817737 2126297961 2126297961 1190972371 1782112998
1000297956 1569831855 2126297961 2126297961 641601868 277801046
1000298248 197542377 2126297961 2126297961 1897236228 2111310544
100029830 1618738332 227807024 2123710589 48867219 2027679051
1000298307 1851816146 2126297961 2126297961 1190972371 1995647665
1000298620 1401133286 2126297961 2126297961 1979325853 577704810
1000298722 2136365423 2126297961 2126297961 90579072 1136448012
1000298978 1703527707 2126297961 2126297961 641601868 905939514
1000299154 571567496 1491823715 1993090959 1892549762 923184125
1000299194 1506502040 2126297961 2126297961 641601868 2075155203
1000299653 705155990 2126297961 2126297961 90579072 1729665889
1000299662 101106223 2126297961 2126297961 48867219 1563654672
1000299919 784354520 2126297961 2126297961 562515633 2052581022
1000299998 127588467 2126297961 2126297961 90579072 2126297961
1000300009 1429781737 2126297961 2126297961 48867219 2126297961
1000300348 1347241444 2126297961 2126297961 641601868 2126297961
1000300370 1611168714 2126297961 2126297961 641601868 2126297961
1000300511 1313252190 2126297961 2126297961 2074521603 976523178
1000300736 615614738 2126297961 2126297961 48867219 943854963
1000301315 2065100169 2126297961 2126297961 658023828 1428387814
1000301690 618580484 2126297961 2126297961 641601868 994851334
1000301843 1455849163 2126297961 2126297961 48867219 425460688
1000302047 1455998067 2126297961 2126297961 1980261319 2126297961
1000302163 470761497 2126297961 2126297961 90579072 1113741103
1000302166 755719662 2126297961 2126297961 90579072 1590509749
1000302531 1016247701 2126297961 2126297961 90579072 1841059081
1000302604 699572358 632242670 2126297961 641601868 789029240
1000302717 1360736755 2126297961 2126297961 48867219 2126297961
100030285 1158777663 2126297961 2126297961 641601868 1887720898
1000302863 1096869643 2126297961 2126297961 48867219 1245322151
1000303011 164209890 2126297961 2126297961 48867219 2126297961
1000303465 99127222 2134828813 1115252285 562515633 1210499216
100030356 1583231388 2126297961 2126297961 1807509172 1129342763
1000303569 337248711 2126297961 2126297961 90579072 1554381172
1000303779 761181843 2126297961 2126297961 48867219 492888584
1000304141 1458043988 2126297961 2126297961 1498503311 2138771096
